distance-to-solar-noon,temperature,wind-direction,wind-speed,sky-cover,visibility,humidity,average-wind-speed-(period),average-pressure-(period),power-generated
0.295483871,56,21,9.6,3,10,65,16,30.06,487.2618885
0.527741935,56,21,9.6,2,10,75,15,30.05,434.1838928
0.76,56,21,9.6,2,10,75,7,30.07,421.6682634
0.863577864,53,20,8.8,4,10,77,8,30.05,409.9806764
0.631917632,53,20,8.8,4,10,77,5,30.03,405.6461426
0.4002574,53,20,8.8,4,10,74,8,30.02,425.3850889
0.168597169,53,20,8.8,4,10,77,7,30.01,408.6554787
0.063063063,53,20,8.8,4,10,64,17,29.97,490.3832703
0.294723295,53,20,8.8,4,10,77,11,29.92,414.6700443
0.526383526,53,20,8.8,4,10,77,9,29.89,411.5603945
0.758043758,53,20,8.8,4,10,80,8,29.88,394.9667743
0.86025641,54,27,15.8,4,10,83,6,29.86,386.1940384
0.629487179,54,27,15.8,4,10,86,8,29.83,374.8106074
0.398717949,54,27,15.8,4,10,83,13,29.85,396.6336428
0.167948718,54,27,15.8,3,10,67,10,29.89,473.5907353
0.062820513,54,27,15.8,1,10,58,8,29.88,514.7547977
0.293589744,54,27,15.8,2,10,64,29,29.88,515.108416
0.524358974,54,27,15.8,2,10,71,25,29.89,475.8140751
0.755128205,54,27,15.8,2,10,80,16,29.93,416.1782889
0.858056266,54,27,18,1,10,83,16,29.95,402.6360082
0.627877238,54,27,18,1,10,80,14,29.97,414.3438334
0.39769821,54,27,18,2,10,74,8,30.04,435.5891485
0.167519182,54,27,18,2,10,64,18,30.12,501.7722042
0.062659847,54,27,18,2,10,56,17,30.14,537.9560818
0.292838875,54,27,18,3,10,67,23,30.15,493.9233533
0.523017903,54,27,18,3,10,83,16,30.16,402.6750749
0.753196931,54,27,18,4,10,90,22,30.21,379.982507
0.853503185,56,27,17.5,4,10,96,17,30.24,347.400219
0.624203822,56,27,17.5,4,10,90,20,30.23,377.3695747
0.394904459,56,27,17.5,2,10,86,9,30.26,378.4953241
0.165605096,56,27,17.5,1,10,65,9,30.27,484.3604027
0.063694268,56,27,17.5,2,10,65,18,30.26,498.118674
0.292993631,56,27,17.5,2,10,70,22,30.22,478.7355093
0.522292994,56,27,17.5,2,10,80,25,30.2,432.9216308
0.751592357,56,27,17.5,2,10,83,17,30.21,405.129384
0.85133418,55,27,19.6,2,10,90,13,30.17,367.0385828
0.622617535,55,27,19.6,3,10,90,20,30.13,378.2298959
0.393900889,55,27,19.6,4,10,93,15,30.13,357.4223125
0.165184244,55,27,19.6,3,10,75,16,30.11,444.4365702
0.063532402,55,27,19.6,3,10,60,21,30.07,526.1998393
0.292249047,55,27,19.6,3,10,53,31,30,565.6352253
0.520965693,55,27,19.6,3,10,69,28,29.96,491.9887761
0.749682338,55,27,19.6,2,10,71,17,29.97,466.3196461
0.849176172,50,29,26.6,3,10,71,21,29.96,472.7677247
0.62103929,50,29,26.6,2,10,61,16,29.96,513.25446
0.392902408,50,29,26.6,1,10,58,16,29.97,526.7075914
0.164765526,50,29,26.6,1,10,47,28,29.95,580.623226
0.063371356,50,29,26.6,1,10,49,40,29.94,578.0610254
0.291508238,50,29,26.6,2,10,61,39,29.91,536.1595593
0.51964512,50,29,26.6,2,10,68,32,29.92,500.8071169
0.747782003,50,29,26.6,0,10,63,16,29.97,504.0006154
0.845959596,49,28,20.5,1,10,66,11,30,479.0187957
0.618686869,49,28,20.5,0,10,68,5,30.02,459.9277925
0.391414141,49,28,20.5,0,10,61,17,30.07,512.0997964
0.164141414,49,28,20.5,1,10,49,21,30.11,567.5044125
0.063131313,49,28,20.5,1,10,51,25,30.1,563.9991607
0.29040404,49,28,20.5,1,10,57,30,30.11,544.6470179
0.517676768,49,28,20.5,1,10,71,28,30.13,478.9713325
0.744949495,49,28,20.5,1,10,80,17,30.19,418.3076186
0.84256927,52,27,17.2,1,10,83,15,30.22,399.4219964
0.615869018,52,27,17.2,2,10,83,17,30.23,402.6385858
0.389168766,52,27,17.2,3,10,80,15,30.27,414.2668071
0.162468514,52,27,17.2,1,10,59,3,30.28,500.8959603
0.064231738,52,27,17.2,1,10,57,21,30.27,536.808454
0.29093199,52,27,17.2,3,10,62,24,30.25,517.5432766
0.517632242,52,27,17.2,2,10,74,29,30.22,465.8493532
0.744332494,52,27,17.2,1,10,77,22,30.25,440.3903643
0.839397742,57,28,12.1,1,10,80,11,30.24,408.8311343
0.613550816,57,28,12.1,1,10,86,0,30.23,364.8715901
0.38770389,57,28,12.1,1,10,83,0,30.26,378.8490072
0.161856964,57,28,12.1,3,10,67,6,30.26,468.2314427
0.063989962,57,28,12.1,3,10,42,14,30.21,588.3504849
0.289836888,57,28,12.1,2,10,63,26,30.17,517.559224
0.515683814,57,28,12.1,2,10,83,13,30.14,397.0064539
0.74153074,57,28,12.1,4,10,93,20,30.16,362.4053288
0.838345865,59,30,8.3,2,10,96,9,30.13,334.3694584
0.612781955,59,30,8.3,1,10,93,3,30.11,339.0404299
0.387218045,59,30,8.3,4,1.75,96,6,30.15,332.30301
0.161654135,59,30,8.3,1,7,83,5,30.14,386.3454404
0.063909774,59,30,8.3,1,10,49,14,30.09,564.4139399
0.289473684,59,30,8.3,1,10,53,11,30.06,543.7351368
0.515037594,59,30,8.3,1,10,75,10,30.05,433.7695525
0.740601504,59,30,8.3,0,10,80,7,30.07,403.6962174
0.83625,69,30,3.9,0,10,75,0,30.07,424.0132281
0.61125,69,30,3.9,0,10,74,0,30.06,428.9866852
0.38625,69,30,3.9,0,10,78,0,30.09,409.4617237
0.16125,69,30,3.9,0,10,75,3,30.11,428.3366649
0.06375,69,30,3.9,0,10,48,0,30.07,547.6280876
0.28875,69,30,3.9,0,10,43,5,30.02,573.2053902
0.51375,69,30,3.9,1,10,40,15,30.01,595.9456135
0.73875,69,30,3.9,0,10,51,5,30.04,544.354264
0.833125778,75,31,5.5,0,10,61,3,30.04,500.9613153
0.608966376,75,31,5.5,0,10,87,0,30.02,374.695285
0.384806974,75,31,5.5,1,10,78,3,30.06,419.458684
0.160647572,75,31,5.5,1,9,73,7,30.05,449.5413944
0.063511831,75,31,5.5,1,10,60,6,30,510.4122426
0.287671233,75,31,5.5,2,10,18,11,29.94,620.2941442
0.511830635,75,31,5.5,2,10,32,15,29.95,613.400312
0.735990037,75,31,5.5,0,10,44,0,29.98,563.0879541
0.829813665,74,29,6.7,1,10,70,0,29.95,452.5653758
0.60621118,74,29,6.7,2,10,68,3,29.93,466.8275821
0.382608696,74,29,6.7,3,10,70,0,29.95,452.6371682
0.159006211,74,29,6.7,3,10,70,5,29.94,460.0920895
0.064596273,74,29,6.7,3,10,52,3,29.9,539.4504723
0.288198758,74,29,6.7,3,10,27,23,29.86,625.8639402
0.511801242,74,29,6.7,3,10,30,16,29.84,617.9592231
0.735403727,74,29,6.7,1,10,35,8,29.87,600.0157254
0.827757125,61,29,13.4,0,10,60,0,29.85,496.9300452
0.604708798,61,29,13.4,0,10,72,7,29.83,447.9692769
0.381660471,61,29,13.4,1,10,67,6,29.86,472.1809573
0.158612144,61,29,13.4,1,10,61,16,29.9,517.7130176
0.064436183,61,29,13.4,1,10,63,20,29.88,513.6593264
0.287484511,61,29,13.4,2,10,68,18,29.83,485.7418821
0.510532838,61,29,13.4,2,10,80,22,29.85,430.4687469
0.733581165,61,29,13.4,2,10,83,9,29.9,394.9743895
0.824691358,57,26,10.4,3,10,80,10,29.9,405.0092588
0.602469136,57,26,10.4,2,10,80,9,29.9,403.5488203
0.380246914,57,26,10.4,3,10,77,7,29.94,415.8482967
0.158024691,57,26,10.4,3,10,70,5,29.96,449.0253204
0.064197531,57,26,10.4,3,10,54,17,29.95,545.5217218
0.286419753,57,26,10.4,3,10,51,20,29.94,561.7144661
0.508641975,57,26,10.4,2,10,71,13,29.94,456.3136863
0.730864198,57,26,10.4,3,10,69,8,29.96,458.7689245
0.822660099,53,27,24.4,4,10,77,11,29.96,427.8778689
0.600985222,53,27,24.4,4,10,74,21,29.97,458.0423071
0.379310345,53,27,24.4,4,10,71,26,30.01,479.9117334
0.157635468,53,27,24.4,2,10,59,31,30.05,540.3846897
0.064039409,53,27,24.4,1,10,55,32,30.07,557.2098225
0.285714286,53,27,24.4,2,10,57,29,30.05,546.9688654
0.507389163,53,27,24.4,2,10,69,31,30.04,495.737576
0.729064039,53,27,24.4,2,10,77,17,30.07,437.0882473
0.820638821,52,26,18,1,10,83,14,30.08,397.694092
0.5995086,52,26,18,2,10,83,5,30.1,384.5312819
0.378378378,52,26,18,3,10,77,16,30.14,430.7437041
0.157248157,52,26,18,2,10,64,20,30.17,502.4365508
0.063882064,52,26,18,1,10,57,23,30.16,538.8003218
0.285012285,52,26,18,1,10,64,28,30.15,512.6229579
0.506142506,52,26,18,2,10,74,20,30.13,452.2260745
0.727272727,52,26,18,2,10,77,31,30.13,453.8514218
0.817401961,55,26,14.8,3,10,80,20,30.11,422.0103723
0.596813725,55,26,14.8,3,10,77,14,30.1,427.6769978
0.37622549,55,26,14.8,2,10,77,16,30.09,430.9171982
0.155637255,55,26,14.8,1,10,62,3,30.07,487.1322298
0.06495098,55,26,14.8,1,10,52,14,30.04,550.3007145
0.285539216,55,26,14.8,1,10,62,22,30.02,515.8654333
0.506127451,55,26,14.8,1,10,74,21,29.99,454.2027897
0.726715686,55,26,14.8,3,10,77,14,30.02,427.6480556
0.814407814,52,26,16.8,4,10,77,11,30.02,422.1507271
0.594627595,52,26,16.8,4,10,74,10,29.99,435.9779393
0.374847375,52,26,16.8,3,10,74,11,30,437.5857881
0.155067155,52,26,16.8,3,10,64,21,29.99,503.3389472
0.064713065,52,26,16.8,3,10,66,23,30.02,496.3040099
0.284493284,52,26,16.8,2,10,57,24,30.01,539.558149
0.504273504,52,26,16.8,2,10,69,11,30.03,463.2563244
0.724053724,52,26,16.8,3,10,74,16,30.06,445.3193451
0.812423873,53,27,14.5,2,10,74,18,30.05,448.589679
0.59317905,53,27,14.5,2,10,74,16,30.09,445.4965448
0.373934227,53,27,14.5,1,10,71,14,30.11,457.9233883
0.154689403,53,27,14.5,3,10,57,17,30.14,531.4925939
0.06455542,53,27,14.5,1,10,44,18,30.13,583.9498198
0.283800244,53,27,14.5,1,10,49,23,30.13,571.6887659
0.503045067,53,27,14.5,1,10,66,13,30.14,481.9847241
0.72228989,53,27,14.5,2,10,74,11,30.17,437.6143551
0.810449575,54,27,15.2,2,10,83,9,30.17,390.1119232
0.591737546,54,27,15.2,2,10,83,17,30.17,402.5893039
0.373025516,54,27,15.2,1,10,74,16,30.18,446.6001311
0.154313487,54,27,15.2,1,10,55,17,30.2,541.5113695
0.064398542,54,27,15.2,3,10,46,21,30.18,581.4167498
0.283110571,54,27,15.2,2,10,48,16,30.17,568.6320058
0.5018226,54,27,15.2,2,10,66,14,30.16,484.5788985
0.720534629,54,27,15.2,1,10,77,10,30.17,421.6799937
0.808484848,55,27,12,1,10,77,7,30.18,415.9910035
0.59030303,55,27,12,1,10,77,10,30.15,420.6048805
0.372121212,55,27,12,3,10,74,15,30.18,443.9943687
0.153939394,55,27,12,3,10,55,13,30.19,535.3687675
0.064242424,55,27,12,3,10,44,15,30.15,581.2279811
0.282424242,55,27,12,4,10,50,14,30.07,557.845916
0.500606061,55,27,12,4,10,64,20,30.1,502.660352
0.718787879,55,27,12,4,10,53,5,30.09,531.4360308
0.807506053,56,17,8.5,4,10,66,8,30.1,466.0856488
0.589588378,56,17,8.5,3,10,61,6,30.06,487.8689488
0.371670702,56,17,8.5,3,10,59,6,30,497.5340728
0.153753027,56,17,8.5,3,10,60,0,29.98,483.1828467
0.064164649,56,17,8.5,4,10,72,0,29.96,423.8351674
0.282082324,56,17,8.5,4,7,93,13,29.91,343.3967351
0.5,56,17,8.5,4,3,90,14,29.92,358.127156
0.717917676,56,17,8.5,4,10,90,17,29.98,361.9896871
0.805555556,60,18,11,3,10,87,10,29.97,368.7168334
0.588164251,60,18,11,3,10,90,9,29.99,353.955228
0.370772947,60,18,11,4,10,81,5,30.04,390.2838161
0.153381643,60,18,11,4,10,87,8,30.07,366.0514943
0.064009662,60,18,11,4,10,81,20,30.08,413.4314707
0.281400966,60,18,11,4,10,75,18,30.08,440.4206849
0.498792271,60,18,11,4,10,84,13,30.07,387.4243438
0.716183575,60,18,11,3,10,84,10,30.09,382.8050173
0.802647413,59,23,9.8,4,10,93,10,30.13,343.7509487
0.586040915,59,23,9.8,4,10,87,11,30.09,371.6119725
0.369434416,59,23,9.8,4,4,93,13,30.1,348.8974664
0.152827918,59,23,9.8,4,10,81,15,30.13,407.0265914
0.06377858,59,23,9.8,4,10,75,13,30.14,434.5732188
0.280385078,59,23,9.8,4,10,75,9,30.1,428.2672787
0.496991576,59,23,9.8,3,10,87,6,30.08,364.5371604
0.713598075,59,23,9.8,2,10,96,8,30.11,329.1858598
0.799519808,61,20,8.1,3,10,93,7,30.08,338.9161402
0.583433373,61,20,8.1,3,10,96,5,30.08,324.9654965
0.367346939,61,20,8.1,4,10,90,0,30.08,343.5003401
0.151260504,61,20,8.1,4,8,84,6,30.06,377.6904537
0.06482593,61,20,8.1,4,10,66,13,30.04,479.4903529
0.280912365,61,20,8.1,3,10,73,16,30.03,448.1092245
0.4969988,61,20,8.1,3,9,90,11,30.01,357.1014509
0.713085234,61,20,8.1,4,10,93,9,30.01,341.5811415
0.79760479,64,23,7.3,4,8,90,8,30.01,356.470183
0.582035928,64,23,7.3,4,7,90,3,30.03,350.3835085
0.366467066,64,23,7.3,4,9,90,7,30.06,355.1720426
0.150898204,64,23,7.3,4,10,87,0,30.09,359.997594
0.064670659,64,23,7.3,3,10,68,11,30.08,469.8371553
0.280239521,64,23,7.3,3,10,64,10,30.06,488.5465718
0.495808383,64,23,7.3,3,10,75,6,30.07,425.9226842
0.711377246,64,23,7.3,4,10,90,11,30.12,360.5932684
0.795698925,64,28,10.1,3,10,90,10,30.11,363.4759458
0.580645161,64,28,10.1,3,10,93,3,30.1,341.9631559
0.365591398,64,28,10.1,3,10,90,5,30.14,356.9012371
0.150537634,64,28,10.1,4,10,84,3,30.16,381.7642676
0.064516129,64,28,10.1,3,10,68,11,30.14,474.6488115
0.279569892,64,28,10.1,3,10,71,16,30.12,466.8872049
0.494623656,64,28,10.1,3,10,90,14,30.13,369.4752254
0.709677419,64,28,10.1,4,10,90,15,30.17,371.0090649
0.793802145,59,27,16.8,4,7,93,17,30.16,360.9458831
0.579261025,59,27,16.8,4,5,96,14,30.16,344.5261633
0.364719905,59,27,16.8,1,9,90,7,30.17,359.0580174
0.150178784,59,27,16.8,1,10,65,5,30.16,479.7396568
0.064362336,59,27,16.8,1,10,51,22,30.15,568.1187261
0.278903456,59,27,16.8,1,10,52,26,30.09,568.0122654
0.493444577,59,27,16.8,1,10,69,26,30.07,491.0148938
0.707985697,59,27,16.8,0,10,77,17,30.08,436.8697238
0.791914388,61,28,15.3,0,10,83,18,30.05,409.4349704
0.577883472,61,28,15.3,0,10,86,8,30.02,379.6329652
0.363852556,61,28,15.3,0,10,72,0,30.03,437.7449153
0.149821641,61,28,15.3,0,10,54,14,30.03,547.086934
0.064209275,61,28,15.3,0,10,54,23,30.01,558.3571226
0.27824019,61,28,15.3,1,10,58,25,29.95,543.2936273
0.492271106,61,28,15.3,1,10,69,25,29.93,490.9038442
0.706302021,61,28,15.3,1,10,77,14,29.96,433.311609
0.790035587,58,28,16.8,0,10,83,17,29.95,406.6956293
0.576512456,58,28,16.8,0,10,86,8,29.94,378.5622284
0.362989324,58,28,16.8,1,8,77,9,29.97,424.468442
0.149466192,58,28,16.8,1,10,60,15,29.98,519.8774409
0.06405694,58,28,16.8,2,10,58,20,29.97,536.068131
0.277580071,58,28,16.8,2,9,60,30,29.97,538.0869389
0.491103203,58,28,16.8,3,9,75,24,29.96,457.9635647
0.704626335,58,28,16.8,2,10,80,11,29.98,412.1427035
0.78816568,58,28,15.8,1,10,83,7,29.97,390.7442881
0.575147929,58,28,15.8,1,10,86,9,29.95,379.2999259
0.362130178,58,28,15.8,2,10,75,0,29.97,420.8167814
0.149112426,58,28,15.8,2,10,59,16,29.98,525.6895388
0.063905325,58,28,15.8,2,10,54,21,29.96,554.5152911
0.276923077,58,28,15.8,1,10,58,31,29.94,547.3430085
0.489940828,58,28,15.8,2,10,51,22,29.93,567.6999982
0.70295858,58,28,15.8,1,10,64,10,29.98,492.1449024
0.786304604,57,27,23.5,1,10,77,21,29.97,445.3167981
0.573789847,57,27,23.5,1,10,80,20,29.96,428.975372
0.361275089,57,27,23.5,2,10,77,14,30.01,434.5771014
0.148760331,57,27,23.5,3,10,65,21,30.01,504.8693077
0.063754427,57,27,23.5,1,10,60,31,30.01,538.9979765
0.276269185,57,27,23.5,1,10,70,36,30,499.0397079
0.488783943,57,27,23.5,3,10,86,28,30,413.3630535
0.701298701,57,27,23.5,2,10,80,29,30.02,442.8797087
0.785377358,56,27,19,3,10,83,25,30.04,419.084454
0.573113208,56,27,19,1,10,86,13,30.05,385.446282
0.360849057,56,27,19,2,10,80,14,30.06,416.2251667
0.148584906,56,27,19,1,10,56,15,30.07,536.9496
0.063679245,56,27,19,2,10,48,23,30.06,578.5662524
0.275943396,56,27,19,2,10,50,30,30.01,576.7553637
0.488207547,56,27,19,2,10,62,25,30.02,522.3339922
0.700471698,56,27,19,0,10,74,20,30.05,456.0404089
0.783529412,58,27,16.6,0,10,77,22,30.04,443.9845096
0.571764706,58,27,16.6,1,10,74,8,30.02,437.4665758
0.36,58,27,16.6,3,10,49,0,30.04,543.1407508
0.148235294,58,27,16.6,3,10,50,13,30.06,560.2096753
0.063529412,58,27,16.6,3,10,40,24,30.07,605.0612794
0.275294118,58,27,16.6,3,10,43,28,30.08,599.1952104
0.487058824,58,27,16.6,3,10,48,18,30.06,574.2555925
0.698823529,58,27,16.6,1,10,69,26,30.11,490.2364487
0.781690141,60,27,21.5,1,10,80,16,30.07,423.392057
0.570422535,60,27,21.5,2,10,86,16,30.06,394.33288
0.35915493,60,27,21.5,4,4,90,21,30.09,384.7584048
0.147887324,60,27,21.5,2,10,72,16,30.08,464.0229241
0.063380282,60,27,21.5,2,10,65,28,30.07,515.0733644
0.274647887,60,27,21.5,2,10,68,33,30.02,506.4508087
0.485915493,60,27,21.5,4,6,90,28,30,396.310417
0.697183099,60,27,21.5,3,10,90,14,30.03,373.0063184
0.78077374,58,29,12.9,4,10,96,14,30,342.2915746
0.56975381,58,29,12.9,4,10,96,6,29.97,331.5633991
0.35873388,58,29,12.9,3,10,86,5,29.98,372.7903677
0.147713951,58,29,12.9,1,10,70,14,29.96,467.1244082
0.063305979,58,29,12.9,2,10,65,23,29.93,505.7471672
0.274325909,58,29,12.9,2,10,65,24,29.89,507.0189376
0.485345838,58,29,12.9,1,10,80,18,29.88,421.7851577
0.696365768,58,29,12.9,0,10,77,8,29.89,421.3796212
0.778947368,71,30,6.4,0,10,75,3,29.86,430.7710723
0.568421053,71,30,6.4,0,10,80,3,29.85,406.307257
0.357894737,71,30,6.4,1,10,73,0,29.88,436.4893391
0.147368421,71,30,6.4,0,10,70,3,29.89,455.8012219
0.063157895,71,30,6.4,0,10,58,3,29.86,513.4433422
0.273684211,71,30,6.4,1,10,31,14,29.85,615.6129373
0.484210526,71,30,6.4,0,10,40,18,29.85,600.7489591
0.694736842,71,30,6.4,0,10,61,0,29.88,494.6347809
0.777129522,74,30,9,0,10,67,5,29.88,476.4725957
0.567094516,74,30,9,0,10,65,0,29.87,478.4419731
0.35705951,74,30,9,0,10,70,0,29.89,454.3749593
0.147024504,74,30,9,0,10,58,3,29.89,515.7139462
0.063010502,74,30,9,1,10,26,15,29.87,622.9646854
0.273045508,74,30,9,1,10,50,22,29.87,574.5219404
0.483080513,74,30,9,2,10,65,18,29.88,505.5560146
0.693115519,74,30,9,1,10,78,11,29.9,430.9383337
0.77532014,59,29,15.6,1,10,90,13,29.9,368.0775917
0.565774156,59,29,15.6,2,10,90,10,29.87,363.6787517
0.356228172,59,29,15.6,3,10,90,15,29.88,371.2236803
0.146682189,59,29,15.6,2,10,72,18,29.9,464.9633195
0.062863795,59,29,15.6,3,10,63,15,29.9,506.1154796
0.272409779,59,29,15.6,2,10,65,17,29.88,499.122061
0.481955763,59,29,15.6,3,10,83,20,29.91,412.1929751
0.691501746,59,29,15.6,2,10,90,16,29.95,372.7353831
0.77532014,59,28,14.4,3,10,90,11,29.94,363.6198172
0.565774156,59,28,14.4,2,10,90,5,29.94,355.5281446
0.356228172,59,28,14.4,3,10,80,11,29.97,411.5010486
0.146682189,59,28,14.4,2,10,67,15,29.97,484.8872962
0.062863795,59,28,14.4,1,10,63,23,29.95,516.2385627
0.272409779,59,28,14.4,1,10,60,32,29.94,539.7029872
0.481955763,59,28,14.4,1,10,72,9,29.93,449.5966606
0.691501746,59,28,14.4,1,10,77,10,29.95,425.2142984
0.773519164,57,27,12.3,1,10,74,8,29.94,434.4632
0.56445993,57,27,12.3,2,10,77,13,29.94,426.7584951
0.355400697,57,27,12.3,3,10,74,9,29.97,436.0782566
0.146341463,57,27,12.3,2,10,56,11,29.97,529.4929389
0.06271777,57,27,12.3,2,10,52,16,29.95,554.1813236
0.271777003,57,27,12.3,2,10,56,17,29.92,538.1811195
0.480836237,57,27,12.3,2,10,75,11,29.91,433.9884461
0.68989547,57,27,12.3,1,10,80,8,29.92,403.7347761
0.771726535,57,30,10.4,0,10,83,7,29.9,388.5830328
0.563151796,57,30,10.4,2,10,86,6,29.9,372.8755907
0.354577057,57,30,10.4,1,10,77,0,29.92,408.6818147
0.146002317,57,30,10.4,2,10,70,5,29.93,451.695782
0.062572422,57,30,10.4,2,10,56,16,29.9,537.5924943
0.271147161,57,30,10.4,2,10,60,18,29.88,521.8192537
0.4797219,57,30,10.4,2,9,83,20,29.89,408.8424008
0.68829664,57,30,10.4,1,10,83,14,29.93,399.0937573
0.769942197,59,27,10.2,2,10,86,5,29.91,370.5203958
0.561849711,59,27,10.2,3,10,83,0,29.89,378.4103585
0.353757225,59,27,10.2,3,10,77,0,29.9,407.794759
0.14566474,59,27,10.2,1,10,67,7,29.91,469.6123872
0.062427746,59,27,10.2,1,10,54,21,29.89,552.403093
0.270520231,59,27,10.2,2,10,65,24,29.89,505.1871538
0.478612717,59,27,10.2,4,8,83,14,29.92,398.3012963
0.686705202,59,27,10.2,4,10,86,13,29.94,382.0862329
0.770207852,53,24,12.7,4,10,83,9,29.94,386.1470358
0.562355658,53,24,12.7,4,10,86,7,29.93,369.1069287
0.354503464,53,24,12.7,4,10,83,9,29.96,386.2399429
0.14665127,53,24,12.7,4,9,80,11,29.98,404.1362317
0.061200924,53,24,12.7,4,9,69,17,29.97,469.9951447
0.269053118,53,24,12.7,4,8,77,18,29.96,430.4222367
0.476905312,53,24,12.7,4,8,83,11,29.97,389.2754612
0.684757506,53,24,12.7,4,10,83,13,30,392.2327736
0.769319493,52,25,13,4,10,86,10,29.99,373.6129847
0.561707036,52,25,13,4,10,83,14,29.98,394.0861685
0.354094579,52,25,13,4,9,86,11,30,375.2107037
0.146482122,52,25,13,4,10,83,13,30.03,392.6124673
0.061130334,52,25,13,4,10,77,17,30.02,429.0024489
0.268742791,52,25,13,4,9,77,18,29.99,430.5758878
0.476355248,52,25,13,4,8,83,14,29.99,394.1775507
0.683967705,52,25,13,4,9,83,10,30.02,387.9423273
0.76843318,56,28,10.6,4,9,86,8,30,373.6739873
0.561059908,56,28,10.6,4,9,86,7,29.97,372.3257314
0.353686636,56,28,10.6,4,10,80,8,29.98,402.9461892
0.146313364,56,28,10.6,1,10,70,9,29.96,456.0636671
0.061059908,56,28,10.6,1,10,63,20,29.92,508.4125638
0.26843318,56,28,10.6,1,10,62,16,29.89,507.5589985
0.475806452,56,28,10.6,1,10,80,10,29.89,405.9468701
0.683179724,56,28,10.6,2,10,80,5,29.91,398.5209624
0.766666667,60,30,10.5,0,10,83,7,29.89,390.6184442
0.559770115,60,30,10.5,0,10,80,0,29.88,395.8785217
0.352873563,60,30,10.5,1,9,78,3,29.9,409.8598954
0.145977011,60,30,10.5,1,10,59,9,29.91,515.2431555
0.06091954,60,30,10.5,1,10,49,20,29.88,573.5261028
0.267816092,60,30,10.5,2,10,51,18,29.84,563.4223369
0.474712644,60,30,10.5,1,10,70,20,29.84,476.9785197
0.681609195,60,30,10.5,0,10,72,10,29.85,451.1275191
0.765786452,60,30,11.4,0,10,83,10,29.84,395.4638245
0.55912744,60,30,11.4,1,10,86,9,29.85,379.5534941
0.352468427,60,30,11.4,1,10,75,0,29.89,421.2142207
0.145809414,60,30,11.4,1,9,68,8,29.89,469.2835759
0.060849598,60,30,11.4,1,9,63,17,29.86,508.4531061
0.267508611,60,30,11.4,1,10,65,22,29.83,505.5258329
0.474167623,60,30,11.4,2,10,80,11,29.85,411.9368557
0.680826636,60,30,11.4,1,10,90,11,29.89,364.1090585
0.764908257,61,31,8,1,10,90,8,29.88,359.7681553
0.558486239,61,31,8,4,10,90,0,29.87,350.2991704
0.35206422,61,31,8,4,9,83,0,29.91,381.7610949
0.145642202,61,31,8,1,9,75,7,29.92,431.1849344
0.060779817,61,31,8,1,10,63,6,29.89,490.8838071
0.267201835,61,31,8,2,10,65,16,29.88,496.3812225
0.473623853,61,31,8,2,9,80,14,29.9,416.3293927
0.680045872,61,31,8,2,10,83,10,29.94,395.1849964
0.764032073,62,30,7.2,3,10,90,7,29.94,358.0505916
0.557846506,62,30,7.2,4,10,90,0,29.95,349.9464615
0.351660939,62,30,7.2,1,10,80,0,29.98,395.7579809
0.145475372,62,30,7.2,1,10,70,8,30,458.1170662
0.060710195,62,30,7.2,1,10,61,7,29.97,501.9271164
0.266895762,62,30,7.2,3,10,55,14,29.96,540.5471577
0.473081329,62,30,7.2,3,10,67,9,29.97,474.9972529
0.679266896,62,30,7.2,2,10,78,6,30.02,413.8379055
0.762285714,61,26,11.2,3,10,78,3,30.02,408.0044243
0.556571429,61,26,11.2,4,10,80,6,30,402.273131
0.350857143,61,26,11.2,4,10,80,6,30.02,402.3199181
0.145142857,61,26,11.2,4,10,67,7,30.02,470.7435176
0.060571429,61,26,11.2,2,10,59,16,29.98,524.4756334
0.266285714,61,26,11.2,2,10,63,18,29.97,507.9565131
0.472,61,26,11.2,2,9,80,14,29.97,414.4957842
0.677714286,61,26,11.2,3,10,83,15,30,400.9831999
0.761415525,58,27,11.8,4,10,83,11,29.98,393.6660157
0.555936073,58,27,11.8,4,10,90,10,29.98,359.442469
0.350456621,58,27,11.8,4,10,83,7,30,387.8517799
0.144977169,58,27,11.8,4,10,80,7,30.01,402.7534132
0.060502283,58,27,11.8,3,10,65,14,29.95,490.970912
0.265981735,58,27,11.8,3,10,70,18,29.92,471.4087884
0.471461187,58,27,11.8,3,9,80,13,29.93,411.8439233
0.676940639,58,27,11.8,4,10,83,10,29.95,392.1718544
0.761687571,59,27,10.9,4,10,83,6,29.93,386.5427382
0.556442417,59,27,10.9,4,10,83,9,29.91,390.9032538
0.351197263,59,27,10.9,4,9,83,11,29.93,393.9807853
0.145952109,59,27,10.9,3,9,70,14,29.93,465.4793445
0.059293044,59,27,10.9,3,10,68,15,29.93,477.3925779
0.264538198,59,27,10.9,3,10,70,13,29.91,463.8628498
0.469783352,59,27,10.9,3,10,83,11,29.92,393.9119922
0.675028506,59,27,10.9,4,10,90,7,29.94,355.4651247
0.760820046,60,28,12.2,4,10,93,10,29.93,348.7466827
0.555808656,60,28,12.2,3,10,93,3,29.92,340.0142934
0.350797267,60,28,12.2,3,9,86,11,29.93,381.5243256
0.145785877,60,28,12.2,3,10,72,18,29.95,463.2862281
0.059225513,60,28,12.2,3,10,63,17,29.94,507.6321939
0.264236902,60,28,12.2,3,10,65,20,29.91,501.9562241
0.469248292,60,28,12.2,2,10,72,11,29.91,452.2750643
